Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
nonDRNA,0.002016129,0.02016129,0.038306452,0.006048387,0.038306452,0.064516129,0.100806452,0,0.008064516,0.012096774,0.191532258,0.030241935,0.314516129,496,0.034274194,0.074596774,0.086693548,0.040322581
nonDRNA,0.011093502,0.004754358,0.020602219,0.028526149,0.020602219,0.011093502,0.06022187,0.004754358,0.003169572,0.00792393,0.066561014,0.014263074,0.199683043,631,0.047543582,0.031695721,0.047543582,0.031695721
nonDRNA,0.011093502,0.004754358,0.020602219,0.028526149,0.020602219,0.011093502,0.06022187,0.004754358,0.003169572,0.00792393,0.066561014,0.014263074,0.199683043,631,0.045958796,0.033280507,0.047543582,0.031695721
nonDRNA,0,0.018950437,0.034985423,0,0.034985423,0.06122449,0.12244898,0,0.00728863,0.011661808,0.147230321,0.06122449,0.383381924,686,0.034985423,0.090379009,0.067055394,0.067055394
nonDRNA,0.008064516,0.008064516,0.036290323,0.016129032,0.036290323,0.024193548,0.092741935,0.004032258,0.004032258,0.016129032,0.068548387,0.032258065,0.310483871,248,0.032258065,0.084677419,0.048387097,0.068548387
nonDRNA,0,0,0,0,0,0.054263566,0.054263566,0,0,0,0.15503876,0.007751938,0.325581395,129,0.007751938,0.100775194,0.069767442,0.03875969
nonDRNA,0.015904573,0.011928429,0.035785288,0.041749503,0.035785288,0.039761431,0.089463221,0.005964215,0.003976143,0.011928429,0.061630219,0.049701789,0.262425447,503,0.045725646,0.051689861,0.039761431,0.067594433
nonDRNA,0,0.003717472,0.003717472,0,0.003717472,0.011152416,0.014869888,0,0,0,0.007434944,0,0.026022305,269,0.029739777,0.018587361,0.018587361,0.018587361
nonDRNA,0,0.016627078,0.026128266,0.009501188,0.026128266,0.047505938,0.090261283,0,0.004750594,0.004750594,0.194774347,0.028503563,0.372921615,421,0.049881235,0.083135392,0.071258907,0.047505938
nonDRNA,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0,0.046153846,65,0.046153846,0.030769231,0.030769231,0.030769231
nonDRNA,0.006622517,0.033112583,0.049668874,0.023178808,0.049668874,0.07615894,0.125827815,0.003311258,0.01986755,0.026490066,0.264900662,0.013245033,0.377483444,302,0.043046358,0.07615894,0.09602649,0.029801325
nonDRNA,0,0,0.014925373,0,0.014925373,0.007462687,0.037313433,0,0,0.007462687,0.044776119,0.037313433,0.298507463,134,0.02238806,0.067164179,0.044776119,0.074626866
nonDRNA,0,0.012269939,0.024539877,0,0.024539877,0.055214724,0.088957055,0,0,0.003067485,0.042944785,0.039877301,0.254601227,326,0.024539877,0.073619632,0.036809816,0.058282209
nonDRNA,0,0.012232416,0.024464832,0,0.024464832,0.055045872,0.085626911,0,0,0.003058104,0.042813456,0.039755352,0.25382263,327,0.024464832,0.073394495,0.036697248,0.06116208
nonDRNA,0.022727273,0.017045455,0.051136364,0.068181818,0.051136364,0.045454545,0.147727273,0.005681818,0.005681818,0.011363636,0.113636364,0.022727273,0.4375,176,0.056818182,0.073863636,0.079545455,0.0625
nonDRNA,0,0.004830918,0.028985507,0.043478261,0.028985507,0.014492754,0.09178744,0,0,0.009661836,0.125603865,0,0.149758454,207,0.057971014,0.053140097,0.057971014,0.028985507
nonDRNA,0,0,0,0,0,0,0.038095238,0,0,0,0.038095238,0.085714286,0.342857143,105,0.019047619,0.057142857,0.057142857,0.066666667
nonDRNA,0.011086475,0.006651885,0.017738359,0.024390244,0.017738359,0.017738359,0.050997783,0.00443459,0,0.00443459,0.026607539,0.017738359,0.192904656,451,0.039911308,0.026607539,0.031042129,0.048780488
nonDRNA,0,0.018666667,0.034666667,0,0.034666667,0.072,0.117333333,0,0.002666667,0.008,0.085333333,0.013333333,0.28,375,0.026666667,0.082666667,0.048,0.056
nonDRNA,0.004319654,0.002159827,0.010799136,0.010799136,0.010799136,0.006479482,0.019438445,0,0,0.002159827,0.110151188,0,0.183585313,463,0.028077754,0.010799136,0.073434125,0.017278618
nonDRNA,0.004008016,0.002004008,0.012024048,0.01002004,0.012024048,0.01002004,0.028056112,0,0,0.002004008,0.096192385,0,0.156312625,499,0.03006012,0.018036072,0.066132265,0.014028056
nonDRNA,0,0.02173913,0.038043478,0.010869565,0.038043478,0.048913043,0.086956522,0,0.010869565,0.016304348,0,0,0.070652174,184,0.043478261,0.081521739,0.032608696,0.027173913
nonDRNA,0.019390582,0,0.030470914,0.066481994,0.030470914,0,0.083102493,0.008310249,0,0.013850416,0.11634349,0.088642659,0.398891967,361,0.077562327,0.027700831,0.047091413,0.085872576
nonDRNA,0.010416667,0.010416667,0.041666667,0.03125,0.041666667,0.052083333,0.09375,0,0,0.010416667,0,0,0,96,0.03125,0.0625,0.020833333,0.010416667
nonDRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.03125,0.0625,0.03125,0.03125
nonDRNA,0,0.023255814,0.034883721,0,0.034883721,0.058139535,0.093023256,0,0.011627907,0.011627907,0.104651163,0.023255814,0.26744186,86,0.011627907,0.093023256,0.058139535,0.046511628
nonDRNA,0.00608828,0.00761035,0.02130898,0.02435312,0.02130898,0.02283105,0.068493151,0.00152207,0.00304414,0.00761035,0.133942161,0.02739726,0.511415525,657,0.04870624,0.050228311,0.080669711,0.076103501
nonDRNA,0,0.016260163,0.024390244,0.008130081,0.024390244,0.040650407,0.093495935,0,0.004065041,0.004065041,0.142276423,0.06097561,0.394308943,246,0.020325203,0.056910569,0.06504065,0.077235772
nonDRNA,0,0,0.023809524,0,0.023809524,0,0.05952381,0,0,0.011904762,0.05952381,0,0.142857143,84,0.035714286,0.035714286,0.047619048,0.011904762
nonDRNA,0,0.011049724,0.027624309,0,0.027624309,0.027624309,0.08839779,0,0.005524862,0.011049724,0.011049724,0,0.20441989,181,0.033149171,0.071823204,0.060773481,0.038674033
nonDRNA,0.006134969,0.010736196,0.024539877,0.015337423,0.024539877,0.01993865,0.053680982,0.003067485,0.004601227,0.009202454,0.036809816,0.012269939,0.277607362,652,0.041411043,0.04601227,0.049079755,0.047546012
nonDRNA,0,0.004702194,0.017241379,0.007836991,0.017241379,0.017241379,0.059561129,0,0,0.004702194,0.147335423,0.045454545,0.438871473,638,0.02507837,0.053291536,0.084639498,0.059561129
nonDRNA,0,0,0.028985507,0,0.028985507,0,0.057971014,0,0,0.014492754,0.086956522,0,0.115942029,69,0.014492754,0.043478261,0.072463768,0.028985507
nonDRNA,0.005617978,0.005617978,0.028089888,0.028089888,0.028089888,0.016853933,0.073033708,0,0,0.011235955,0.028089888,0.039325843,0.280898876,178,0.050561798,0.04494382,0.04494382,0.06741573
nonDRNA,0,0.013333333,0.02,0,0.02,0.033333333,0.06,0,0.006666667,0.006666667,0.1,0.046666667,0.293333333,150,0.02,0.073333333,0.053333333,0.073333333
nonDRNA,0,0.015384615,0.046153846,0,0.046153846,0.076923077,0.153846154,0,0,0.015384615,0.123076923,0.046153846,0.353846154,65,0.030769231,0.123076923,0.061538462,0.076923077
nonDRNA,0,0.00456621,0.01369863,0,0.01369863,0.01826484,0.054794521,0,0,0.00456621,0.054794521,0.02739726,0.214611872,219,0.04109589,0.059360731,0.054794521,0.0456621
nonDRNA,0.008130081,0,0.024390244,0.028455285,0.024390244,0.012195122,0.081300813,0.004065041,0,0.008130081,0.004065041,0,0.101626016,246,0.048780488,0.040650407,0.040650407,0.036585366
nonDRNA,0.008130081,0,0.024390244,0.028455285,0.024390244,0.004065041,0.081300813,0.004065041,0,0.008130081,0.004065041,0,0.101626016,246,0.052845528,0.036585366,0.040650407,0.036585366
nonDRNA,0,0,0.020746888,0,0.020746888,0.008298755,0.062240664,0,0,0.004149378,0.004149378,0.012448133,0.091286307,241,0.024896266,0.058091286,0.029045643,0.033195021
nonDRNA,0.03125,0,0.03125,0.083333333,0.03125,0,0.083333333,0.010416667,0,0.010416667,0.104166667,0.010416667,0.260416667,96,0.052083333,0,0.072916667,0.052083333
nonDRNA,0,0,0,0.029850746,0,0,0.059701493,0,0,0,0.104477612,0.059701493,0.395522388,134,0.067164179,0.037313433,0.067164179,0.082089552
nonDRNA,0.006944444,0.006944444,0.048611111,0.020833333,0.048611111,0.020833333,0.090277778,0,0,0.013888889,0.138888889,0.027777778,0.319444444,144,0.0625,0.034722222,0.0625,0.055555556
nonDRNA,0,0,0,0,0,0,0,0,0,0,0.123595506,0.033707865,0.303370787,89,0.011235955,0.04494382,0.08988764,0.06741573
nonDRNA,0.003963012,0.005284016,0.023778071,0.018494055,0.023778071,0.021136063,0.060766182,0,0.001321004,0.007926024,0.085865258,0.005284016,0.231175694,757,0.051519155,0.035667107,0.055482166,0.040951123
nonDRNA,0.006557377,0.006557377,0.02295082,0.019672131,0.02295082,0.016393443,0.072131148,0.003278689,0.003278689,0.009836066,0.059016393,0.062295082,0.324590164,305,0.055737705,0.036065574,0.045901639,0.075409836
nonDRNA,0.022026432,0,0.039647577,0.039647577,0.039647577,0,0.074889868,0.008810573,0,0.017621145,0.079295154,0.061674009,0.330396476,227,0.039647577,0.035242291,0.04845815,0.074889868
nonDRNA,0.005780347,0.023121387,0.028901734,0.023121387,0.028901734,0.040462428,0.063583815,0,0.011560694,0.011560694,0,0.023121387,0.196531792,173,0.040462428,0.069364162,0.028901734,0.063583815
nonDRNA,0.005780347,0.011560694,0.028901734,0.023121387,0.028901734,0.034682081,0.063583815,0,0,0.011560694,0,0.023121387,0.196531792,173,0.046242775,0.063583815,0.028901734,0.063583815
nonDRNA,0,0.017391304,0.034782609,0,0.034782609,0.034782609,0.095652174,0,0.008695652,0.017391304,0.2,0.026086957,0.313043478,115,0.026086957,0.069565217,0.086956522,0.043478261
nonDRNA,0,0.044642857,0.044642857,0,0.044642857,0.169642857,0.169642857,0,0.008928571,0.008928571,0.080357143,0.035714286,0.285714286,112,0,0.151785714,0.053571429,0.080357143
nonDRNA,0.035928144,0.011976048,0.053892216,0.077844311,0.053892216,0.023952096,0.116766467,0.017964072,0.002994012,0.026946108,0.116766467,0.032934132,0.383233533,334,0.077844311,0.032934132,0.056886228,0.065868263
nonDRNA,0,0,0,0,0,0,0,0,0,0,0.23943662,0,0.577464789,71,0.042253521,0.014084507,0.084507042,0.112676056
nonDRNA,0.010928962,0.021857923,0.049180328,0.049180328,0.049180328,0.049180328,0.163934426,0,0.005464481,0.005464481,0.218579235,0.021857923,0.486338798,183,0.071038251,0.06010929,0.092896175,0.06010929
nonDRNA,0.00621118,0.02173913,0.048136646,0.020186335,0.048136646,0.052795031,0.124223602,0.001552795,0.00931677,0.01863354,0.034161491,0.055900621,0.307453416,644,0.046583851,0.077639752,0.032608696,0.077639752
nonDRNA,0.002923977,0,0.014619883,0.00877193,0.014619883,0,0.026315789,0,0,0.005847953,0.026315789,0.038011696,0.198830409,342,0.043859649,0.00877193,0.026315789,0.046783626
nonDRNA,0,0.00952381,0.00952381,0,0.00952381,0.028571429,0.028571429,0,0,0,0.4,0,0.504761905,105,0.00952381,0.019047619,0.123809524,0.057142857
nonDRNA,0,0.033472803,0.046025105,0,0.046025105,0.10460251,0.133891213,0,0.012552301,0.016736402,0.188284519,0.0041841,0.380753138,239,0.012552301,0.121338912,0.083682008,0.054393305
nonDRNA,0,0.018018018,0.045045045,0.009009009,0.045045045,0.045045045,0.117117117,0,0.009009009,0.018018018,0,0.036036036,0.351351351,111,0.036036036,0.063063063,0.054054054,0.09009009
nonDRNA,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0.301886792,53,0.018867925,0.018867925,0,0.132075472
nonDRNA,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0.301886792,53,0.018867925,0.018867925,0,0.132075472
nonDRNA,0.003322259,0.003322259,0.006644518,0.013289037,0.006644518,0.006644518,0.019933555,0,0,0,0.295681063,0.019933555,0.514950166,301,0.023255814,0.033222591,0.112956811,0.056478405
nonDRNA,0,0.01863354,0.027950311,0.00310559,0.027950311,0.062111801,0.093167702,0,0.00310559,0.00621118,0.136645963,0.00621118,0.263975155,322,0.040372671,0.083850932,0.059006211,0.043478261
nonDRNA,0,0,0.016806723,0.004201681,0.016806723,0.008403361,0.054621849,0,0,0.004201681,0.121848739,0.008403361,0.201680672,238,0.033613445,0.037815126,0.046218487,0.025210084
nonDRNA,0.005235602,0.005235602,0.020942408,0.020942408,0.020942408,0.031413613,0.078534031,0,0,0,0.073298429,0,0.078534031,191,0.047120419,0.052356021,0.041884817,0.010471204
nonDRNA,0,0.004524887,0.004524887,0.004524887,0.004524887,0.022624434,0.027149321,0,0,0,0.153846154,0,0.162895928,221,0.027149321,0.031674208,0.067873303,0.018099548
nonDRNA,0,0.004329004,0.008658009,0.004329004,0.008658009,0.012987013,0.03030303,0,0,0,0.077922078,0.008658009,0.155844156,231,0.017316017,0.047619048,0.043290043,0.021645022
nonDRNA,0.009708738,0,0.019417476,0.029126214,0.019417476,0,0.058252427,0,0,0,0.009708738,0.009708738,0.13592233,103,0.058252427,0.048543689,0.048543689,0.048543689
nonDRNA,0,0.015810277,0.015810277,0.003952569,0.015810277,0.031620553,0.043478261,0,0.007905138,0.007905138,0.043478261,0.007905138,0.225296443,253,0.031620553,0.031620553,0.063241107,0.031620553
nonDRNA,0.001112347,0.005561735,0.03003337,0.010011123,0.03003337,0.024471635,0.098998888,0,0.002224694,0.008898776,0.0567297,0.020022247,0.23025584,899,0.044493882,0.068965517,0.04894327,0.051167964
nonDRNA,0.002962963,0.002962963,0.013333333,0.014814815,0.013333333,0.011851852,0.05037037,0,0.001481481,0.005925926,0.097777778,0.041481481,0.357037037,675,0.037037037,0.056296296,0.053333333,0.06962963
nonDRNA,0.012448133,0,0.045643154,0.029045643,0.045643154,0.01659751,0.099585062,0.004149378,0,0.020746888,0.066390041,0.066390041,0.244813278,241,0.053941909,0.049792531,0.049792531,0.066390041
nonDRNA,0,0.020547945,0.020547945,0,0.020547945,0.054794521,0.054794521,0,0.006849315,0.006849315,0.136986301,0.034246575,0.342465753,146,0.020547945,0.082191781,0.061643836,0.047945205
nonDRNA,0,0.02,0.045,0.005,0.045,0.06,0.12,0,0.01,0.02,0.04,0.07,0.4,200,0.045,0.08,0.055,0.09
nonDRNA,0.006329114,0.012658228,0.041139241,0.012658228,0.041139241,0.037974684,0.094936709,0.003164557,0.003164557,0.018987342,0.155063291,0.028481013,0.405063291,316,0.034810127,0.07278481,0.066455696,0.069620253
nonDRNA,0.003584229,0,0.007168459,0.010752688,0.007168459,0,0.043010753,0,0,0,0.129032258,0.025089606,0.336917563,279,0.032258065,0.021505376,0.068100358,0.053763441
nonDRNA,0,0.010810811,0.027027027,0,0.027027027,0.032432432,0.091891892,0,0,0,0.335135135,0.059459459,0.481081081,185,0.032432432,0.081081081,0.118918919,0.054054054
nonDRNA,0,0.006060606,0.009090909,0.009090909,0.009090909,0.012121212,0.036363636,0,0.003030303,0.003030303,0.106060606,0.018181818,0.215151515,330,0.03030303,0.021212121,0.057575758,0.033333333
nonDRNA,0.011881188,0,0.01980198,0.033663366,0.01980198,0,0.061386139,0.005940594,0,0.00990099,0.041584158,0.02970297,0.227722772,505,0.047524752,0.027722772,0.03960396,0.04950495
nonDRNA,0,0,0.006802721,0,0.006802721,0.013605442,0.040816327,0,0,0,0.06122449,0,0.12244898,147,0.020408163,0.074829932,0.047619048,0.020408163
nonDRNA,0.00921659,0.013824885,0.023041475,0.01843318,0.023041475,0.055299539,0.073732719,0.004608295,0.004608295,0.00921659,0.087557604,0.00921659,0.253456221,217,0.013824885,0.069124424,0.050691244,0.050691244
nonDRNA,0,0.025125628,0.027638191,0.002512563,0.027638191,0.055276382,0.070351759,0,0.010050251,0.012562814,0.118090452,0.040201005,0.404522613,398,0.040201005,0.065326633,0.06281407,0.075376884
nonDRNA,0.005420054,0.021680217,0.043360434,0.01897019,0.043360434,0.078590786,0.138211382,0,0.008130081,0.016260163,0.073170732,0.043360434,0.43902439,369,0.035230352,0.094850949,0.059620596,0.073170732
nonDRNA,0.009302326,0.010852713,0.031007752,0.023255814,0.031007752,0.029457364,0.096124031,0.003100775,0.003100775,0.009302326,0.091472868,0.037209302,0.320930233,645,0.046511628,0.057364341,0.052713178,0.062015504
nonDRNA,0.016393443,0,0.032786885,0.043715847,0.032786885,0,0.092896175,0.005464481,0,0.010928962,0.038251366,0.005464481,0.202185792,183,0.054644809,0.043715847,0.049180328,0.043715847
nonDRNA,0,0.00619195,0.012383901,0.009287926,0.012383901,0.043343653,0.077399381,0,0,0,0.055727554,0.021671827,0.185758514,323,0.040247678,0.061919505,0.037151703,0.049535604
nonDRNA,0,0.007013442,0.017533606,0.003506721,0.017533606,0.026300409,0.064289889,0,0.001753361,0.005844535,0.09585038,0.011689071,0.250146113,1711,0.025131502,0.063120982,0.059029807,0.039158387
nonDRNA,0.00623053,0.012461059,0.037383178,0.021806854,0.037383178,0.028037383,0.093457944,0.003115265,0.00623053,0.018691589,0.090342679,0.07788162,0.333333333,321,0.049844237,0.056074766,0.043613707,0.080996885
nonDRNA,0.01459854,0.00729927,0.02919708,0.054744526,0.02919708,0.02189781,0.098540146,0.003649635,0,0.003649635,0.105839416,0.051094891,0.397810219,274,0.083941606,0.03649635,0.058394161,0.083941606
nonDRNA,0,0.003164557,0.022151899,0.006329114,0.022151899,0.009493671,0.069620253,0,0,0.006329114,0.034810127,0.025316456,0.224683544,316,0.041139241,0.056962025,0.041139241,0.056962025
nonDRNA,0,0.048387097,0.080645161,0,0.080645161,0.096774194,0.161290323,0,0.032258065,0.048387097,0,0,0,62,0.016129032,0.112903226,0.048387097,0
nonDRNA,0,0,0.052631579,0,0.052631579,0.052631579,0.236842105,0,0,0.026315789,0,0,0,38,0.052631579,0.157894737,0.026315789,0.026315789
nonDRNA,0,0,0,0,0,0.030075188,0.030075188,0,0,0,0.030075188,0.030075188,0.270676692,133,0.022556391,0.052631579,0.037593985,0.067669173
nonDRNA,0,0.050847458,0.050847458,0,0.050847458,0.118644068,0.118644068,0,0.016949153,0.016949153,0.093220339,0.093220339,0.5,118,0.016949153,0.127118644,0.076271186,0.093220339
nonDRNA,0,0.012195122,0.030487805,0,0.030487805,0.036585366,0.067073171,0,0.006097561,0.012195122,0.12195122,0.006097561,0.329268293,164,0.036585366,0.073170732,0.06097561,0.054878049
nonDRNA,0.00886918,0.015521064,0.064301552,0.028824834,0.064301552,0.053215078,0.166297118,0.002217295,0.00443459,0.019955654,0.179600887,0.028824834,0.481152993,451,0.053215078,0.099778271,0.077605322,0.077605322
nonDRNA,0,0.034759358,0.048128342,0.005347594,0.048128342,0.07486631,0.122994652,0,0.013368984,0.016042781,0.125668449,0.117647059,0.524064171,374,0.042780749,0.098930481,0.056149733,0.106951872
nonDRNA,0.018518519,0,0.018518519,0.037037037,0.018518519,0,0.037037037,0.009259259,0,0.009259259,0,0,0,108,0.027777778,0.009259259,0.027777778,0
nonDRNA,0,0,0,0,0,0,0.008810573,0,0,0,0.004405286,0.026431718,0.211453744,227,0.039647577,0.030837004,0.039647577,0.044052863
nonDRNA,0.005736138,0.036328872,0.07456979,0.013384321,0.07456979,0.089866157,0.17208413,0.001912046,0.013384321,0.030592734,0.13957935,0.063097514,0.556405354,523,0.036328872,0.112810707,0.068833652,0.093690249
nonDRNA,0,0,0.012618297,0,0.012618297,0.006309148,0.041009464,0,0,0.003154574,0.157728707,0.006309148,0.27444795,317,0.031545741,0.034700315,0.078864353,0.025236593
nonDRNA,0,0.004504505,0.018018018,0.004504505,0.018018018,0.004504505,0.045045045,0,0.004504505,0.009009009,0.148648649,0.022522523,0.297297297,222,0.040540541,0.045045045,0.072072072,0.040540541
nonDRNA,0,0.004504505,0.009009009,0.013513514,0.009009009,0.022522523,0.04954955,0,0,0,0.058558559,0.009009009,0.148648649,222,0.018018018,0.040540541,0.031531532,0.040540541
nonDRNA,0,0.004504505,0.009009009,0.013513514,0.009009009,0.022522523,0.04954955,0,0,0,0.058558559,0.009009009,0.148648649,222,0.018018018,0.040540541,0.027027027,0.040540541
nonDRNA,0.006912442,0.011520737,0.036866359,0.02764977,0.036866359,0.039170507,0.119815668,0.002304147,0.004608295,0.013824885,0.117511521,0.092165899,0.456221198,434,0.059907834,0.064516129,0.046082949,0.099078341
nonDRNA,0.019230769,0,0.019230769,0.048076923,0.019230769,0,0.048076923,0.009615385,0,0.009615385,0.096153846,0,0.269230769,104,0.105769231,0,0.067307692,0.019230769
