Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
RNA,0,0.03030303,0.068181818,0.015151515,0.068181818,0.075757576,0.181818182,0,0.015151515,0.03030303,0.075757576,0.045454545,0.492424242,132,0.037878788,0.121212121,0.068181818,0.090909091
RNA,0.009852217,0.0591133,0.15270936,0.049261084,0.15270936,0.137931034,0.334975369,0,0.024630542,0.073891626,0.034482759,0.02955665,0.162561576,203,0.108374384,0.133004926,0.02955665,0.044334975
RNA,0.010600707,0.028268551,0.049469965,0.024734982,0.049469965,0.067137809,0.116607774,0.003533569,0.010600707,0.017667845,0.056537102,0.09540636,0.498233216,283,0.03180212,0.098939929,0.049469965,0.113074205
RNA,0,0.015772871,0.03785489,0,0.03785489,0.05362776,0.104100946,0,0.006309148,0.018927445,0.097791798,0.018927445,0.287066246,317,0.034700315,0.094637224,0.05362776,0.05362776
RNA,0.038461538,0.015384615,0.115384615,0.123076923,0.115384615,0.030769231,0.238461538,0.023076923,0.007692308,0.069230769,0.030769231,0.015384615,0.253846154,130,0.146153846,0.076923077,0.030769231,0.069230769
RNA,0.048275862,0.04137931,0.144827586,0.117241379,0.144827586,0.089655172,0.268965517,0.020689655,0.020689655,0.075862069,0.068965517,0.034482759,0.275862069,145,0.103448276,0.110344828,0.027586207,0.068965517
RNA,0.013793103,0.034482759,0.068965517,0.062068966,0.068965517,0.068965517,0.179310345,0,0.020689655,0.034482759,0.006896552,0.020689655,0.124137931,145,0.068965517,0.075862069,0.027586207,0.020689655
RNA,0.008403361,0.016806723,0.058823529,0.050420168,0.058823529,0.084033613,0.277310924,0,0,0.016806723,0,0.058823529,0.294117647,119,0.084033613,0.109243697,0.042016807,0.075630252
RNA,0.052631579,0.021052632,0.147368421,0.115789474,0.147368421,0.073684211,0.284210526,0.021052632,0,0.052631579,0,0,0,95,0.136842105,0.063157895,0.021052632,0.010526316
RNA,0.005747126,0.017241379,0.045977011,0.034482759,0.045977011,0.045977011,0.155172414,0,0.005747126,0.005747126,0.091954023,0.011494253,0.224137931,174,0.068965517,0.086206897,0.045977011,0.040229885
RNA,0.01863354,0.00621118,0.062111801,0.049689441,0.062111801,0.062111801,0.204968944,0.00621118,0,0.01863354,0.02484472,0.037267081,0.229813665,161,0.074534161,0.111801242,0.037267081,0.055900621
RNA,0.03125,0.0078125,0.09375,0.09375,0.09375,0.0390625,0.25,0.0078125,0,0.046875,0.0703125,0,0.171875,128,0.1328125,0.078125,0.0390625,0.03125
RNA,0.040540541,0.013513514,0.091216216,0.087837838,0.091216216,0.030405405,0.212837838,0.013513514,0.006756757,0.037162162,0.077702703,0.030405405,0.25,296,0.101351351,0.074324324,0.050675676,0.050675676
RNA,0.016666667,0.091666667,0.183333333,0.05,0.183333333,0.241666667,0.45,0.008333333,0.033333333,0.066666667,0,0.025,0.208333333,120,0.091666667,0.183333333,0.016666667,0.066666667
RNA,0.035714286,0,0.107142857,0.125,0.107142857,0,0.321428571,0.017857143,0,0.035714286,0,0,0.107142857,56,0.142857143,0.071428571,0.017857143,0.035714286
RNA,0.011764706,0.035294118,0.129411765,0.058823529,0.129411765,0.141176471,0.364705882,0,0.011764706,0.047058824,0.023529412,0.011764706,0.176470588,85,0.094117647,0.129411765,0.035294118,0.058823529
RNA,0.022727273,0.022727273,0.113636364,0.090909091,0.113636364,0.045454545,0.227272727,0,0.011363636,0.045454545,0.102272727,0,0.102272727,88,0.113636364,0.068181818,0.034090909,0.034090909
RNA,0.023529412,0.023529412,0.105882353,0.117647059,0.105882353,0.058823529,0.341176471,0,0.011764706,0.035294118,0.058823529,0,0.141176471,85,0.141176471,0.082352941,0.047058824,0.023529412
RNA,0.010989011,0.065934066,0.076923077,0.032967033,0.076923077,0.142857143,0.241758242,0,0.021978022,0.021978022,0.021978022,0,0.076923077,91,0.054945055,0.131868132,0.043956044,0.032967033
RNA,0.047244094,0.031496063,0.094488189,0.125984252,0.094488189,0.062992126,0.204724409,0.015748031,0.015748031,0.039370079,0.078740157,0,0.220472441,127,0.125984252,0.05511811,0.047244094,0.047244094
RNA,0.033333333,0.00952381,0.047619048,0.080952381,0.047619048,0.019047619,0.138095238,0.014285714,0.004761905,0.019047619,0,0.10952381,0.285714286,210,0.095238095,0.066666667,0.014285714,0.114285714
RNA,0.025125628,0.030150754,0.115577889,0.140703518,0.115577889,0.055276382,0.316582915,0.010050251,0.020100503,0.045226131,0.010050251,0.050251256,0.251256281,199,0.130653266,0.100502513,0.030150754,0.070351759
RNA,0.036363636,0.109090909,0.181818182,0.072727273,0.181818182,0.2,0.345454545,0.018181818,0.054545455,0.072727273,0,0,0.109090909,55,0.072727273,0.181818182,0.036363636,0.054545455
RNA,0.006557377,0.006557377,0.026229508,0.019672131,0.026229508,0.019672131,0.068852459,0.003278689,0.003278689,0.009836066,0.075409836,0.059016393,0.468852459,305,0.049180328,0.059016393,0.062295082,0.095081967
RNA,0,0.037267081,0.049689441,0,0.049689441,0.111801242,0.136645963,0,0.01242236,0.01863354,0.037267081,0.074534161,0.434782609,161,0.01863354,0.111801242,0.037267081,0.124223602
RNA,0.012315271,0.007389163,0.036945813,0.039408867,0.036945813,0.017241379,0.098522167,0.004926108,0.002463054,0.012315271,0.115763547,0.071428571,0.418719212,406,0.066502463,0.049261084,0.0591133,0.091133005
RNA,0,0.090909091,0.163636364,0,0.163636364,0.327272727,0.418181818,0,0.018181818,0.036363636,0,0.036363636,0.181818182,55,0.054545455,0.218181818,0.018181818,0.072727273
RNA,0,0.03030303,0.121212121,0.03030303,0.121212121,0.060606061,0.363636364,0,0.015151515,0.045454545,0,0,0.03030303,66,0.106060606,0.151515152,0.015151515,0.045454545
RNA,0.028846154,0.086538462,0.211538462,0.096153846,0.211538462,0.221153846,0.423076923,0.009615385,0.038461538,0.105769231,0,0.038461538,0.163461538,104,0.105769231,0.192307692,0.009615385,0.057692308
RNA,0.029411765,0,0.029411765,0.049019608,0.029411765,0,0.049019608,0.009803922,0,0.009803922,0,0.029411765,0.117647059,102,0.039215686,0.039215686,0.029411765,0.049019608
RNA,0.103448276,0,0.172413793,0.206896552,0.172413793,0.022988506,0.356321839,0.057471264,0,0.091954023,0.057471264,0.034482759,0.298850575,87,0.172413793,0.068965517,0.034482759,0.08045977
RNA,0.066666667,0.05,0.166666667,0.133333333,0.166666667,0.133333333,0.35,0.033333333,0.033333333,0.083333333,0,0,0,60,0.083333333,0.133333333,0.016666667,0.05
RNA,0,0.038793103,0.051724138,0,0.051724138,0.081896552,0.146551724,0,0.012931034,0.017241379,0.125,0.047413793,0.418103448,232,0.030172414,0.129310345,0.064655172,0.060344828
RNA,0,0.042553191,0.085106383,0,0.085106383,0.09929078,0.170212766,0,0.014184397,0.042553191,0,0.028368794,0.290780142,141,0.021276596,0.134751773,0.028368794,0.070921986
RNA,0,0.028368794,0.063829787,0.007092199,0.063829787,0.078014184,0.134751773,0,0.014184397,0.021276596,0.035460993,0.014184397,0.319148936,141,0.04964539,0.092198582,0.042553191,0.070921986
RNA,0,0.050847458,0.084745763,0,0.084745763,0.118644068,0.186440678,0,0.016949153,0.033898305,0,0.033898305,0.237288136,59,0.06779661,0.118644068,0.016949153,0.084745763
RNA,0.015873016,0.015873016,0.063492063,0.079365079,0.063492063,0.063492063,0.238095238,0,0,0,0,0.015873016,0.111111111,63,0.063492063,0.095238095,0.015873016,0.063492063
RNA,0,0.024390244,0.056910569,0,0.056910569,0.081300813,0.154471545,0,0.008130081,0.016260163,0.06504065,0.130081301,0.512195122,123,0.032520325,0.12195122,0.032520325,0.146341463
RNA,0,0.016260163,0.056910569,0,0.056910569,0.048780488,0.154471545,0,0.008130081,0.016260163,0.06504065,0.130081301,0.512195122,123,0.040650407,0.113821138,0.032520325,0.146341463
RNA,0.010204082,0,0.051020408,0.025510204,0.051020408,0,0.112244898,0.005102041,0,0.025510204,0.071428571,0,0.132653061,196,0.066326531,0.040816327,0.045918367,0.020408163
RNA,0.02970297,0.01980198,0.138613861,0.099009901,0.138613861,0.059405941,0.356435644,0,0.00990099,0.03960396,0.099009901,0,0.217821782,101,0.138613861,0.108910891,0.04950495,0.04950495
RNA,0.060606061,0.136363636,0.196969697,0.121212121,0.196969697,0.272727273,0.484848485,0.03030303,0.045454545,0.075757576,0,0,0.015151515,66,0.106060606,0.227272727,0.03030303,0.03030303
RNA,0.00511509,0.035805627,0.069053708,0.010230179,0.069053708,0.081841432,0.163682864,0.002557545,0.017902813,0.030690537,0.181585678,0.046035806,0.427109974,391,0.046035806,0.104859335,0.063938619,0.079283887
RNA,0.023255814,0,0.023255814,0.055813953,0.023255814,0,0.08372093,0.009302326,0,0.009302326,0,0.120930233,0.474418605,215,0.046511628,0.027906977,0.041860465,0.120930233
RNA,0.063492063,0.079365079,0.206349206,0.142857143,0.206349206,0.206349206,0.492063492,0.031746032,0.015873016,0.079365079,0,0.031746032,0.111111111,63,0.111111111,0.174603175,0,0.031746032
RNA,0.015761821,0.007005254,0.057793345,0.050788091,0.057793345,0.024518389,0.141856392,0.00525394,0.003502627,0.022767075,0.091068301,0.112084063,0.523642732,571,0.073555166,0.064798599,0.054290718,0.113835377
RNA,0,0.02173913,0.02173913,0,0.02173913,0.054347826,0.086956522,0,0.010869565,0.010869565,0,0.097826087,0.184782609,92,0.032608696,0.076086957,0.02173913,0.086956522
RNA,0.006756757,0.033783784,0.054054054,0.033783784,0.054054054,0.081081081,0.168918919,0,0.013513514,0.02027027,0,0.027027027,0.114864865,148,0.054054054,0.087837838,0.006756757,0.040540541
RNA,0.016393443,0,0.085245902,0.068852459,0.085245902,0.013114754,0.206557377,0,0,0.029508197,0.013114754,0.036065574,0.140983607,305,0.101639344,0.055737705,0.02295082,0.029508197
RNA,0.012121212,0,0.024242424,0.042424242,0.024242424,0.018181818,0.121212121,0.006060606,0,0.012121212,0.018181818,0.054545455,0.351515152,165,0.072727273,0.072727273,0.036363636,0.090909091
RNA,0.011111111,0.011111111,0.05,0.083333333,0.05,0.022222222,0.144444444,0,0.005555556,0.016666667,0,0.022222222,0.194444444,180,0.111111111,0.033333333,0.011111111,0.094444444
RNA,0.013071895,0,0.081699346,0.049019608,0.081699346,0.013071895,0.189542484,0,0,0.029411765,0.026143791,0.032679739,0.156862745,306,0.094771242,0.058823529,0.022875817,0.029411765
RNA,0.025157233,0.037735849,0.119496855,0.062893082,0.119496855,0.157232704,0.289308176,0.012578616,0.006289308,0.050314465,0.062893082,0,0.062893082,159,0.06918239,0.132075472,0.025157233,0
RNA,0.029126214,0.029126214,0.13592233,0.058252427,0.13592233,0.087378641,0.291262136,0.009708738,0.009708738,0.048543689,0,0,0,103,0.106796117,0.097087379,0.009708738,0.009708738
RNA,0.058201058,0.026455026,0.185185185,0.174603175,0.185185185,0.100529101,0.44973545,0.021164021,0.005291005,0.074074074,0.037037037,0.037037037,0.227513228,189,0.148148148,0.121693122,0.037037037,0.063492063
RNA,0,0.05859375,0.1015625,0.01171875,0.1015625,0.16015625,0.26171875,0,0.0234375,0.03125,0.08203125,0.02734375,0.2421875,256,0.046875,0.140625,0.0390625,0.05078125
RNA,0.044871795,0.108974359,0.185897436,0.083333333,0.185897436,0.256410256,0.416666667,0.019230769,0.051282051,0.076923077,0.121794872,0,0.25,156,0.070512821,0.192307692,0.057692308,0.032051282
RNA,0.046357616,0.033112583,0.119205298,0.072847682,0.119205298,0.066225166,0.238410596,0.01986755,0.006622517,0.039735099,0.092715232,0.052980132,0.324503311,151,0.099337748,0.079470199,0.046357616,0.059602649
RNA,0,0.070422535,0.077464789,0,0.077464789,0.204225352,0.274647887,0,0.035211268,0.035211268,0.070422535,0.014084507,0.267605634,142,0.049295775,0.154929577,0.042253521,0.035211268
RNA,0,0.019047619,0.038095238,0,0.038095238,0.085714286,0.180952381,0,0,0.00952381,0.066666667,0.028571429,0.161904762,105,0.028571429,0.114285714,0.019047619,0.047619048
RNA,0.028089888,0.011235955,0.078651685,0.08988764,0.078651685,0.033707865,0.235955056,0.011235955,0.005617978,0.033707865,0.028089888,0.084269663,0.320224719,178,0.095505618,0.08988764,0.04494382,0.078651685
RNA,0.018475751,0.004618938,0.041570439,0.036951501,0.041570439,0.009237875,0.106235566,0.009237875,0.002309469,0.016166282,0.085450346,0.032332564,0.302540416,433,0.071593533,0.046189376,0.050808314,0.055427252
RNA,0.056603774,0.075471698,0.254716981,0.160377358,0.254716981,0.169811321,0.462264151,0.018867925,0.028301887,0.103773585,0,0.047169811,0.160377358,106,0.113207547,0.179245283,0.009433962,0.047169811
RNA,0.056768559,0.026200873,0.091703057,0.091703057,0.091703057,0.052401747,0.170305677,0.026200873,0.013100437,0.03930131,0.07860262,0.008733624,0.253275109,229,0.096069869,0.056768559,0.056768559,0.034934498
RNA,0.008928571,0.03125,0.049107143,0.017857143,0.049107143,0.075892857,0.116071429,0.004464286,0.017857143,0.026785714,0.089285714,0,0.200892857,224,0.03125,0.102678571,0.040178571,0.03125
RNA,0.027027027,0.037162162,0.091216216,0.074324324,0.091216216,0.10472973,0.246621622,0.006756757,0.016891892,0.033783784,0.057432432,0.057432432,0.334459459,296,0.070945946,0.118243243,0.040540541,0.067567568
RNA,0,0.023255814,0.046511628,0,0.046511628,0.058139535,0.174418605,0,0.011627907,0.011627907,0.197674419,0.046511628,0.418604651,86,0.069767442,0.093023256,0.081395349,0.069767442
RNA,0.019157088,0.030651341,0.076628352,0.045977011,0.076628352,0.084291188,0.214559387,0.007662835,0.011494253,0.022988506,0.164750958,0.030651341,0.287356322,261,0.084291188,0.103448276,0.068965517,0.034482759
RNA,0.007604563,0.019011407,0.076045627,0.038022814,0.076045627,0.072243346,0.220532319,0,0.007604563,0.019011407,0.117870722,0.030418251,0.285171103,263,0.08365019,0.102661597,0.060836502,0.034220532
RNA,0.003802281,0.022813688,0.076045627,0.02661597,0.076045627,0.08365019,0.220532319,0,0.007604563,0.019011407,0.117870722,0.030418251,0.285171103,263,0.079847909,0.106463878,0.060836502,0.034220532
RNA,0.050847458,0.008474576,0.13559322,0.144067797,0.13559322,0.033898305,0.305084746,0.016949153,0.008474576,0.050847458,0.050847458,0.016949153,0.305084746,118,0.127118644,0.093220339,0.050847458,0.050847458
RNA,0.047619048,0.023809524,0.174603175,0.174603175,0.174603175,0.063492063,0.380952381,0.007936508,0.015873016,0.063492063,0,0.087301587,0.301587302,126,0.158730159,0.103174603,0.023809524,0.079365079
RNA,0.03030303,0.075757576,0.166666667,0.098484848,0.166666667,0.136363636,0.310606061,0.007575758,0.03030303,0.068181818,0,0.037878788,0.212121212,132,0.106060606,0.113636364,0.007575758,0.083333333
RNA,0.012345679,0.004115226,0.098765432,0.065843621,0.098765432,0.04526749,0.24691358,0,0,0.037037037,0.049382716,0.065843621,0.300411523,243,0.090534979,0.094650206,0.04526749,0.074074074
RNA,0.032679739,0.013071895,0.058823529,0.124183007,0.058823529,0.032679739,0.169934641,0.013071895,0.006535948,0.026143791,0.091503268,0.058823529,0.320261438,153,0.117647059,0.032679739,0.058823529,0.058823529
RNA,0.027149321,0.045248869,0.095022624,0.067873303,0.095022624,0.104072398,0.244343891,0.009049774,0.022624434,0.036199095,0.085972851,0.040723982,0.316742081,221,0.099547511,0.099547511,0.049773756,0.054298643
RNA,0.070512821,0.032051282,0.108974359,0.134615385,0.108974359,0.070512821,0.243589744,0.038461538,0.019230769,0.057692308,0.032051282,0.019230769,0.262820513,156,0.134615385,0.076923077,0.038461538,0.076923077
RNA,0.051020408,0.015306122,0.12244898,0.153061224,0.12244898,0.045918367,0.316326531,0.020408163,0,0.045918367,0.117346939,0.040816327,0.331632653,196,0.158163265,0.076530612,0.06122449,0.045918367
RNA,0.059322034,0.042372881,0.169491525,0.169491525,0.169491525,0.118644068,0.338983051,0.008474576,0.016949153,0.059322034,0.076271186,0,0.13559322,118,0.13559322,0.118644068,0.033898305,0.016949153
RNA,0.019417476,0.033980583,0.106796117,0.067961165,0.106796117,0.082524272,0.262135922,0.009708738,0.004854369,0.029126214,0.029126214,0.019417476,0.330097087,206,0.106796117,0.097087379,0.038834951,0.082524272
RNA,0.031578947,0.021052632,0.136842105,0.105263158,0.136842105,0.073684211,0.305263158,0.010526316,0.010526316,0.063157895,0.2,0,0.452631579,95,0.115789474,0.084210526,0.073684211,0.084210526
RNA,0.054347826,0,0.054347826,0.173913043,0.054347826,0.02173913,0.206521739,0.032608696,0,0.032608696,0.086956522,0.097826087,0.304347826,92,0.119565217,0.054347826,0.054347826,0.097826087
RNA,0,0,0.00921659,0.004608295,0.00921659,0.023041475,0.078341014,0,0,0.004608295,0.096774194,0.184331797,0.557603687,217,0.02764977,0.073732719,0.055299539,0.152073733
RNA,0.011673152,0.003891051,0.054474708,0.062256809,0.054474708,0.019455253,0.171206226,0,0,0.011673152,0.046692607,0.062256809,0.319066148,257,0.097276265,0.038910506,0.046692607,0.077821012
RNA,0.030769231,0.069230769,0.153846154,0.061538462,0.153846154,0.138461538,0.3,0.015384615,0.023076923,0.053846154,0,0,0.092307692,130,0.084615385,0.146153846,0.023076923,0.030769231
RNA,0.012272535,0.009310199,0.046127804,0.038933559,0.046127804,0.031739314,0.127803639,0.003385527,0.002539145,0.015234871,0.100296234,0.039779941,0.311045281,2363,0.063478629,0.063478629,0.053745239,0.060516293
RNA,0,0,0.015384615,0,0.015384615,0.007692308,0.038461538,0,0,0.007692308,0.030769231,0,0.092307692,130,0.030769231,0.046153846,0.030769231,0.038461538
RNA,0.009803922,0.026143791,0.055555556,0.029411765,0.055555556,0.094771242,0.173202614,0.003267974,0.009803922,0.019607843,0.238562092,0.088235294,0.473856209,306,0.058823529,0.094771242,0.10130719,0.091503268
RNA,0.00192864,0.00289296,0.022179364,0.005785921,0.022179364,0.011571842,0.06075217,0,0,0.005785921,0.027965284,0.017357763,0.180327869,1037,0.032786885,0.039537126,0.031822565,0.045323047
RNA,0.011627907,0.031007752,0.062015504,0.023255814,0.062015504,0.07751938,0.143410853,0.003875969,0.011627907,0.019379845,0.003875969,0.031007752,0.178294574,258,0.062015504,0.089147287,0.034883721,0.050387597
RNA,0.02027027,0.033783784,0.054054054,0.060810811,0.054054054,0.074324324,0.182432432,0.006756757,0.013513514,0.02027027,0,0.027027027,0.114864865,148,0.067567568,0.087837838,0.006756757,0.040540541
RNA,0.052631579,0,0.096491228,0.122807018,0.096491228,0.026315789,0.219298246,0.01754386,0,0.035087719,0.096491228,0,0.140350877,114,0.114035088,0.087719298,0.052631579,0.01754386
RNA,0.002087683,0.018789144,0.035490605,0.022964509,0.035490605,0.050104384,0.135699374,0,0.004175365,0.010438413,0.079331942,0.066805846,0.354906054,479,0.048016701,0.079331942,0.054279749,0.083507307
RNA,0.021706587,0.00748503,0.04491018,0.066616766,0.04491018,0.018712575,0.125,0.005988024,0.003742515,0.017215569,0.09505988,0.047155689,0.29491018,1336,0.078592814,0.038173653,0.047904192,0.057634731
RNA,0.004694836,0.010954617,0.03599374,0.026604069,0.03599374,0.028169014,0.095461659,0,0.004694836,0.017214397,0.059467919,0.031298905,0.226917058,639,0.048513302,0.042253521,0.03286385,0.046948357
RNA,0.023890785,0.003412969,0.034129693,0.085324232,0.034129693,0.010238908,0.112627986,0.003412969,0,0.006825939,0.081911263,0.010238908,0.170648464,293,0.092150171,0.023890785,0.034129693,0.037542662
RNA,0.059210526,0,0.144736842,0.131578947,0.144736842,0.013157895,0.276315789,0.019736842,0,0.059210526,0,0,0,152,0.131578947,0.059210526,0.013157895,0
RNA,0.012,0.024,0.076,0.052,0.076,0.064,0.196,0.004,0.012,0.032,0.08,0.052,0.268,250,0.072,0.088,0.044,0.048
